[INFO][LEXER]LINE:	1	VALUE:	class		TOKEN:	T_RESERVE_WORD_CLASS
[INFO][LEXER]LINE:	76	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	76	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	76	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	76	VALUE:	<		TOKEN:	T_OP_REL_LESSTHAN
[INFO][LEXER]LINE:	76	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	76	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	76	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	76	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	77	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	77	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	77	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	77	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	77	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	77	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	77	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	78	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	78	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	78	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	79	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	79	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	80	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	80	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	80	VALUE:	minValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	80	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	80	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	81	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	81	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	82	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	82	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	83	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	83	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	84	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	84	VALUE:	retrive		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	84	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	84	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	85	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	86	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	86	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	86	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	87	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	87	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	87	VALUE:	100		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	87	VALUE:	*		TOKEN:	T_OP_MUL
[INFO][LEXER]LINE:	87	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	87	VALUE:	2		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	87	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	87	VALUE:	3.0		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	87	VALUE:	/		TOKEN:	T_OP_DIV
[INFO][LEXER]LINE:	87	VALUE:	7.0006		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	87	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	87	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	88	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	88	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	88	VALUE:	1.05		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	88	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	88	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	88	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	88	VALUE:	2.04		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	88	VALUE:	*		TOKEN:	T_OP_MUL
[INFO][LEXER]LINE:	88	VALUE:	2.47		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	88	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	88	VALUE:	-		TOKEN:	T_OP_SUB
[INFO][LEXER]LINE:	88	VALUE:	3.0		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	88	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	88	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	88	VALUE:	7.0006		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	88	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	89	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	89	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	89	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	89	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	89	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	90	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	90	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	91	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	91	VALUE:	radomselect		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	91	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	91	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	92	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	93	VALUE:	float		TOKEN:	T_RESERVE_WORD_FLOAT
[INFO][LEXER]LINE:	93	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	93	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	94	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	94	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	94	VALUE:	100		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	94	VALUE:	*		TOKEN:	T_OP_MUL
[INFO][LEXER]LINE:	94	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	94	VALUE:	2		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	94	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	94	VALUE:	3.0		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	94	VALUE:	/		TOKEN:	T_OP_DIV
[INFO][LEXER]LINE:	94	VALUE:	7.0006		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	94	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	94	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	95	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	95	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	95	VALUE:	1.05		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	95	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	95	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	95	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	95	VALUE:	2.04		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	95	VALUE:	*		TOKEN:	T_OP_MUL
[INFO][LEXER]LINE:	95	VALUE:	2.47		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	95	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	95	VALUE:	-		TOKEN:	T_OP_SUB
[INFO][LEXER]LINE:	95	VALUE:	3.0		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	95	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	95	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	95	VALUE:	7.0006		TOKEN:	T_FLOAT
[INFO][LEXER]LINE:	95	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	96	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	96	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	96	VALUE:	value		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	96	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	96	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	97	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	97	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	97	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	97	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	97	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	97	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	97	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	97	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	97	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	97	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	97	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	97	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	97	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	97	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	97	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	97	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	97	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	97	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	97	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	98	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	99	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	99	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	99	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	99	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	99	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	99	VALUE:	b		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	99	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	99	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	99	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	99	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	100	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	100	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	100	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	100	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	100	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	100	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	100	VALUE:	<		TOKEN:	T_OP_REL_LESSTHAN
[INFO][LEXER]LINE:	100	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	100	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	100	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	100	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	101	VALUE:	maxValue		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	101	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	101	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	101	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	101	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	101	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	101	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	102	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	102	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	102	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	103	VALUE:	for		TOKEN:	T_RESERVE_WORD_FOR
[INFO][LEXER]LINE:	103	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	103	VALUE:	int		TOKEN:	T_RESERVE_WORD_INT
[INFO][LEXER]LINE:	103	VALUE:	valx1		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	103	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	103	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	103	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	103	VALUE:	valx2		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	103	VALUE:	<=		TOKEN:	T_OP_REL_LESSTHAN_EQUAL
[INFO][LEXER]LINE:	103	VALUE:	99		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	103	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	103	VALUE:	valx3		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	103	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	103	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	103	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	103	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	103	VALUE:	+		TOKEN:	T_OP_ADD
[INFO][LEXER]LINE:	103	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	103	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	104	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	105	VALUE:	a		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	105	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	105	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	105	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	105	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	105	VALUE:	b		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	105	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	105	VALUE:	1		TOKEN:	T_INTEGER
[INFO][LEXER]LINE:	105	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	105	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	106	VALUE:	if		TOKEN:	T_RESERVE_WORD_IF
[INFO][LEXER]LINE:	106	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	106	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	106	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	106	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	106	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	106	VALUE:	<		TOKEN:	T_OP_REL_LESSTHAN
[INFO][LEXER]LINE:	106	VALUE:	max		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	106	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	106	VALUE:	then		TOKEN:	T_RESERVE_WORD_THEN
[INFO][LEXER]LINE:	106	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	107	VALUE:	max		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	107	VALUE:	=		TOKEN:	T_OP_ASSIGN_EQUAL
[INFO][LEXER]LINE:	107	VALUE:	array		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	107	VALUE:	[		TOKEN:	T_DEL_S_LPAREN
[INFO][LEXER]LINE:	107	VALUE:	valx		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	107	VALUE:	]		TOKEN:	T_DEL_S_RPAREN
[INFO][LEXER]LINE:	107	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	108	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	108	VALUE:	else		TOKEN:	T_RESERVE_WORD_ELSE
[INFO][LEXER]LINE:	108	VALUE:	{		TOKEN:	T_DEL_C_LPAREN
[INFO][LEXER]LINE:	109	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	109	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	110	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	110	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	110	VALUE:	min		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	110	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	110	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	111	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	111	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	112	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	112	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	113	VALUE:	return		TOKEN:	T_RESERVE_WORD_RETURN
[INFO][LEXER]LINE:	113	VALUE:	(		TOKEN:	T_DEL_R_LPAREN
[INFO][LEXER]LINE:	113	VALUE:	min		TOKEN:	T_IDENTIFIER
[INFO][LEXER]LINE:	113	VALUE:	)		TOKEN:	T_DEL_R_RPAREN
[INFO][LEXER]LINE:	113	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	114	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	114	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[INFO][LEXER]LINE:	115	VALUE:	}		TOKEN:	T_DEL_C_RPAREN
[INFO][LEXER]LINE:	115	VALUE:	;		TOKEN:	T_DEL_SEMICOLON
[WARNING][LEXER]LINE:	115	VALUE:	$		TOKEN:	T_EOF
